ECN_CODE,PLNTT_CODE_SHORT,PLNTT_CODE,BRC_CODE_short,BRC_CODE,BRC_CONCEPT,NBN,ECN_name_plus_extras,BRC_NAME,PLABRYATT_VTA.NAME,DESC_ABBR,GROWTH_STAGE,PHYLUM,TX_LV_ECN,TX_LV_BRC_PLNTT,PLANT_TYPE,Tjan,Tjul,Prec,E1,E2,L,F,R,N,S,HM,Ord,FamA,VTR.Taxon.name,Competitor,Ruderal,Stress.Tolerant,BRC.V.PLNATT,match.comment,gbif.matched_name,gbif.classification_path,gbif.classification_path_ranks,gbif.classification_path_ids,gbif.taxon_id,gbif.score
522,0920_695,0920   695,0920_695,902 695,Vas_695,,Epilobium montanum,Epilobium montanum,Epilobium montanum,epil monta,,vascular,spp,spp,,3.517084043,14.51288189,1091.328007,7,3,6,6,6,6,0,NA,Myrt,Onag,Epilobium montanum,0.675,2.65,0.675,match,,Epilobium montanum L.,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Epilobium|Epilobium montanum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|690|2430|3189067|3664083,3664083,0.988
524,0920_696,0920   696,0920_696,902 696,Vas_696,,Epilobium obscurum,Epilobium obscurum,Epilobium obscurum,,,vascular,spp,spp,,3.544425491,14.52246218,1103.782679,7,3,6,8,5,5,0,NA,Myrt,Onag,Epilobium obscurum,0.675,2.65,0.675,match,,Epilobium obscurum Schreb.,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Epilobium|Epilobium obscurum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|690|2430|3189067|3189152,3189152,0.988
525,0920_697,0920   697,0920_697,902 697,Vas_697,,Epilobium palustre,Epilobium palustre,Epilobium palustre,,,vascular,spp,spp,,3.449789016,14.27047471,1146.489492,5,6,7,8,5,3,0,NA,Myrt,Onag,Epilobium palustre,0.675,0.675,2.65,match,,Epilobium palustre L.,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Epilobium|Epilobium palustre,kingdom|phylum|class|order|family|genus|species,6|7707728|220|690|2430|3189067|3189080,3189080,0.988
526,0920_698,0920   698,0920_698,902 698,Vas_698,,Epilobium parviflorum,Epilobium parviflorum,Epilobium parviflorum,,,vascular,spp,spp,,3.784934528,14.91525844,995.9154195,7,3,7,9,7,5,0,NA,Myrt,Onag,Epilobium parviflorum,1.333333333,1.333333333,1.333333333,match,,Epilobium parviflorum G.Simpson & J.S.Thomson,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Epilobium|Epilobium novae-zealandiae,kingdom|phylum|class|order|family|genus|species,6|7707728|220|690|2430|3189067|7980290,7476585,0.988
518,0920_7292,0920  7292,0920_689,902 689,Vas_689,,Epilobium tetragonum tetragonum,Epilobium tetragonum subsp. tetragonum,Epilobium tetragonum,,,vascular,subsp,spp,,3.859931741,15.86918942,833.7579202,7,4,6,7,5,5,0,NA,Myrt,Onag,Epilobium tetragonum,0.675,2.65,0.675,resolved,matched to spp not subsp,Epilobium tetragonum L.,Plantae|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Epilobium|Epilobium tetragonum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|690|2430|3189067|7322563,7322563,0.988
530,0920_705,0920   705,0920_705,902 705,Vas_705,,Epipactis helleborine,Epipactis helleborine,Epipactis helleborine,,,vascular,spp,spp,,3.571827411,15.25033358,946.3100417,7,5,4,5,7,4,0,NA,Aspa,Orch,Epipactis helleborine,0.675,0.675,2.65,match,,Epipactis helleborine (L.) Crantz Crantz (L.),Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Epipactis|Epipactis helleborine,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1169|7689|8254469|8998684,8998684,0.988
529,0920_5476,0920  5476,,,,,Epipactis dunensis,,Epipactis leptochila,,,vascular,spp,spp,forb,3.558139535,15.66906977,807.797093,7,3,3,4,9,4,0,NA,Aspa,Orch,Epipactis leptochila,NA,NA,NA,resolved,seems closest match (was prev subsp of this),Epipactis leptochila (Godfery) Godfery Godfery (Godfery),Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Epipactis|Epipactis leptochila,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1169|7689|8254469|5319049,5319049,0.988
531,0920_708,0920   708,,,,,Epipactis palustris,,Epipactis palustris,,,vascular,spp,spp,forb,3.901609195,15.28875205,915.482032,7,4,8,8,7,3,0,NA,Aspa,Orch,Epipactis palustris,0.675,0.675,2.65,match,,Epipactis palustris Crantz,Plantae|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Epipactis|Epipactis palustris,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1169|7689|8254469|5319226,5319226,0.988
532,0910_712,0910   712,0910_712,902 712,Vas_712,,Equisetum arvense,Equisetum arvense,Equisetum arvense,,,vascular,spp,spp,,3.535488994,14.49245472,1087.387617,3,6,7,6,6,6,0,NA,Equi,Equi,Equisetum arvense,2,2,0,match,,Equisetum arvense L.,Plantae|Tracheophyta|Polypodiopsida|Equisetales|Equisetaceae|Equisetum|Equisetum arvense,kingdom|phylum|class|order|family|genus|species,6|7707728|7228684|954|3105|2687913|7924597,7924597,0.988
533,0910_713,0910   713,0910_713,902 713,Vas_713,,Equisetum fluviatile,Equisetum fluviatile,Equisetum fluviatile,,,vascular,spp,spp,,3.479306428,14.40376981,1116.254229,5,6,8,10,6,4,0,NA,Equi,Equi,Equisetum fluviatile,1.7,0.6,1.7,match,,Equisetum fluviatile L.,Plantae|Tracheophyta|Polypodiopsida|Equisetales|Equisetaceae|Equisetum|Equisetum fluviatile,kingdom|phylum|class|order|family|genus|species,6|7707728|7228684|954|3105|2687913|2687937,2687937,0.988
535,0910_717,0910   717,0910_717,902 717,Vas_717,,Equisetum palustre,Equisetum palustre,Equisetum palustre,equi palus,,vascular,spp,spp,,3.445158804,14.45877274,1090.908157,5,6,7,8,6,3,0,NA,Equi,Equi,Equisetum palustre,1.7,1.7,0.6,match,,Equisetum palustre L.,Plantae|Tracheophyta|Polypodiopsida|Equisetales|Equisetaceae|Equisetum|Equisetum palustre,kingdom|phylum|class|order|family|genus|species,6|7707728|7228684|954|3105|2687913|2687932,2687932,0.988
539,0910_723,0910   723,,,,,Equisetum variegatum,,Equisetum variegatum,,,vascular,spp,spp,horsetail,3.427458194,14.00046823,1223.660794,2,6,8,8,8,3,0,NA,Equi,Equi,Equisetum variegatum,NA,NA,NA,match,,Equisetum variegatum Schleich.,Plantae|Tracheophyta|Polypodiopsida|Equisetales|Equisetaceae|Equisetum|Equisetum variegatum,kingdom|phylum|class|order|family|genus|species,6|7707728|7228684|954|3105|2687913|7758330,7758330,0.988
541,0920_726,0920   726,0920_726,902 726,Vas_726,,Erica cinerea,Erica cinerea,Erica cinerea,eric ciner,,vascular,spp,spp,,3.473092325,14.04828328,1225.571524,7,1,7,5,2,2,0,NA,Eric,Eric,Erica cinerea,1,0,3,match,,Erica cinerea L.,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Erica|Erica cinerea,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1353|2505|2882780|5333411,5333411,0.988
542,0920_731,0920   731,0920_731,902 731,Vas_731,,Erica tetralix,Erica tetralix,Erica tetralix,eric tetra,,vascular,spp,spp,,3.386511713,13.98839678,1229.732042,7,2,8,8,2,1,0,NA,Eric,Eric,Erica tetralix,1,0,3,match,,Erica tetralix L.,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Erica|Erica tetralix,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1353|2505|2882780|5333412,5333412,0.988
3531,0920_732,0920   732,,,,,Erica vagans,,Erica vagans,,,vascular,spp,spp,shrub,6.045,15.45833333,1047.05,8,1,8,6,4,1,0,NA,Eric,Eric,Erica vagans,NA,NA,NA,match,,Erica vagans L.,Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Erica|Erica vagans,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1353|2505|2882780|5333408,5333408,0.988
543,0920_733,0920   733,0920_733,902 733,Vas_733,,Erigeron acer,Erigeron acer,Erigeron acer,,,vascular,spp,spp,,3.809697543,15.86321361,773.9813209,5,6,8,5,7,3,0,NA,Aste,Aste,Erigeron acer,0.6,1.7,1.7,match,,Erigeron acer L.,Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Erigeron|Erigeron acer,kingdom|phylum|class|order|family|genus|species,6|7707728|220|414|3065|3146588|3147223,3147223,0.988
546,0920_740,0920   740,0920_740,902 740,Vas_740,,Eriophorum angustifolium,Eriophorum angustifolium,Eriophorum angustifolium,erio angus,,vascular,spp,spp,,3.399796886,14.09066351,1194.20676,3,6,8,9,4,1,0,NA,Poal,Cype,Eriophorum angustifolium,1,0,3,match,,Eriophorum angustifolium Honck.,Plantae|Tracheophyta|Liliopsida|Poales|Cyperaceae|Eriophorum|Eriophorum angustifolium,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|7708|2730118|2730127,2730127,0.988
2839,0920_742,0920   742,0920_742,902 742,Vas_742,,Eriophorum gracile,Eriophorum gracile,Eriophorum gracile,,,vascular,spp,spp,,4.517741935,15.4083871,1005.851371,5,6,8,9,4,2,0,NA,Poal,Cype,Eriophorum gracile,NA,NA,NA,match,,Eriophorum gracile Sm.,Plantae|Tracheophyta|Liliopsida|Poales|Cyperaceae|Eriophorum|Eriophorum angustifolium|Eriophorum angustifolium angustifolium,kingdom|phylum|class|order|family|genus|species|subspecies,6|7707728|196|1369|7708|2730118|2730127|7227060,8152314,0.988
547,0920_743,0920   743,,,,,Eriophorum latifolium,,Eriophorum latifolium,,,vascular,spp,spp,shrub,2.724592593,13.64654815,1394.140311,5,3,9,9,7,2,0,NA,Poal,Cype,Eriophorum latifolium,NA,NA,NA,match,,Eriophorum latifolium Hoppe,Plantae|Tracheophyta|Liliopsida|Poales|Cyperaceae|Eriophorum|Eriophorum latifolium,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|7708|2730118|2730210,2730210,0.988
548,0920_744,0920   744,0920_744,902 744,Vas_744,,Eriophorum vaginatum,Eriophorum vaginatum,Eriophorum vaginatum,erio vagin,,vascular,spp,spp,,3.05761583,13.62019305,1307.332344,2,6,8,8,2,1,0,NA,Poal,Cype,Eriophorum vaginatum,1,0,3,match,,Eriophorum vaginatum L.,Plantae|Tracheophyta|Liliopsida|Poales|Cyperaceae|Eriophorum|Eriophorum vaginatum,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|7708|2730118|2730185,2730185,0.988
549,0920_746,0920   746,,,,,Erodium cicutarium,,Erodium cicutarium,,,vascular,spp,spp,,3.809350791,15.20939989,902.1714853,8,4,8,4,6,4,0,NA,Gera,Gera,Erodium cicutarium,0.675,2.65,0.675,match,,Erodium cicutarium L'Hér. ex Ait.,Plantae|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Erodium|Erodium cicutarium|Erodium cicutarium cicutarium,kingdom|phylum|class|order|family|genus|species|subspecies,6|7707728|220|624|4676|9630885|9485490|7258886,9270818,0.988
7001,0920_747,0920   747,,,,,Erodium lebelii,,Erodium lebelii,,,vascular,spp,spp,,4.994111111,15.527,958.78125,8,2,8,4,7,2,0,NA,Gera,Gera,Erodium lebelii,NA,NA,NA,match,,Erodium lebelii Jord.,Plantae|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Erodium|Erodium lebelii,kingdom|phylum|class|order|family|genus|species,6|7707728|220|624|4676|9630885|6366011,6366011,0.988
554,0920_4342,0920  4342,0920_753,902 753,Vas_753,,Erophila verna agg.,Erophila verna s.l.,Erophila verna,,,vascular,spp,spp,,3.628066826,15.21741448,918.0240573,,,8,3,6,3,0,NA,Bras,Bras,Erophila verna,0,2,2,match,,Erophila verna (L.) Besser Besser (L.),Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Draba|Draba verna,kingdom|phylum|class|order|family|genus|species,6|7707728|220|7225535|3112|3049396|7473187,8398734,0.988
3138,0920_762,0920   762,0920_762,902 762,Vas_762,,Euonymus europaeus (g),Euonymus europaeus,Euonymus europaeus,,(g),vascular,spp,spp,,3.946870317,15.4228415,904.2074265,7,3,5,5,8,5,0,NA,Cela,Cela,Euonymus europaeus,2,0,2,match,,Euonymus europaeus L.,Plantae|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Euonymus|Euonymus europaeus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|950|6715|3169115|3169131,3169131,0.988
557,0920_762,0920   762,0920_762,902 762,Vas_762,,Euonymus europaeus (s),Euonymus europaeus,Euonymus europaeus,,(s),vascular,spp,spp,,3.946870317,15.4228415,904.2074265,7,3,5,5,8,5,0,NA,Cela,Cela,Euonymus europaeus,2,0,2,match,,Euonymus europaeus L.,Plantae|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Euonymus|Euonymus europaeus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|950|6715|3169115|3169131,3169131,0.988
558,0920_763,0920   763,0920_763,902 763,Vas_763,,Eupatorium cannabinum,Eupatorium cannabinum,Eupatorium cannabinum,,,vascular,spp,spp,,3.922405838,15.22487759,974.1805614,7,3,7,8,6,7,0,NA,Aste,Aste,Eupatorium cannabinum,4,0,0,match,,Eupatorium cannabinum L.,Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Eupatorium|Eupatorium cannabinum,kingdom|phylum|class|order|family|genus|species,6|7707728|220|414|3065|3142374|5402943,5402943,0.988
2840,0920_764,0920   764,0920_764,902 764,Vas_764,,Euphorbia amygdaloides,Euphorbia amygdaloides,Euphorbia amygdaloides,,,vascular,spp,spp,,4.061940928,16.10773558,826.5540717,7,3,4,5,6,6,0,NA,Malp,Euph,Euphorbia amygdaloides,NA,NA,NA,match,,Euphorbia amygdaloides L.,Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Euphorbia|Euphorbia amygdaloides,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1414|4691|3063749|3065239,3065239,0.988
565,0920_775,0920   775,,,,,Euphorbia paralias,,Euphorbia paralias,,,vascular,spp,spp,,5.092191235,15.56880478,986.9607968,9,1,9,4,7,5,3,NA,Malp,Euph,Euphorbia paralias,NA,NA,NA,match,,Euphorbia paralias L.,Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Euphorbia|Euphorbia paralias,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1414|4691|3063749|3069761,3069761,0.988
567,0920_780,0920   780,,,,,Euphorbia portlandica,,Euphorbia portlandica,,,vascular,spp,spp,,5.306923077,15.38876068,1060.052276,8,1,8,3,7,3,3,NA,Malp,Euph,Euphorbia portlandica,NA,NA,NA,match,,Euphorbia portlandica L.,Plantae|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Euphorbia|Euphorbia portlandica,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1414|4691|3063749|3065081,3065081,0.988
2776,0920_798,0920   798,0920_798,902 798,Vas_798,,Euphrasia nemorosa,Euphrasia nemorosa,Euphrasia nemorosa,,,vascular,spp,spp,,3.626429412,14.8423,1037.342228,7,3,7,5,6,4,0,NA,Lami,Orob,Euphrasia nemorosa,NA,NA,NA,match,,Euphrasia nemorosa Wettst.,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Euphrasia|Euphrasia nemorosa,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|6651|3171955|8306997,8306997,0.988
568,0920_2243,0920  2243,0920_2243,902 2243,Vas_2243,,Euphrasia officinalis agg,Euphrasia officinalis agg.,Euphrasia officinalis agg.,euphr offic,,vascular,spp,spp,,3.503170379,14.35717964,1131.470964,6,3,8,5,5,3,0,NA,Lami,Orob,Euphrasia officinalis agg.,0,2,2,match,,Euphrasia officinalis L.,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Euphrasia|Euphrasia officinalis,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|6651|3171955|8106874,8106874,0.988
570,0920_810,0920   810,0920_810,902 810,Vas_810,,Fagus sylvatica (c),Fagus sylvatica,Fagus sylvatica,fagu sylva (c),(c),vascular,spp,spp,,3.521775905,14.65457865,1061.243907,7,3,3,5,5,5,0,NA,Faga,Faga,Fagus sylvatica,2,0,2,match,,Fagus sylvatica L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Fagus|Fagus sylvatica,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2874875|2882316,2882316,0.988
2613,0920_810,0920   810,0920_810,902 810,Vas_810,,Fagus sylvatica (g),Fagus sylvatica,Fagus sylvatica,fagu sylva (g),(g),vascular,spp,spp,,3.521775905,14.65457865,1061.243907,7,3,3,5,5,5,0,NA,Faga,Faga,Fagus sylvatica,2,0,2,match,,Fagus sylvatica L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Fagus|Fagus sylvatica,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2874875|2882316,2882316,0.988
2612,0920_810,0920   810,0920_810,902 810,Vas_810,,Fagus sylvatica (s),Fagus sylvatica,Fagus sylvatica,,(s),vascular,spp,spp,,3.521775905,14.65457865,1061.243907,7,3,3,5,5,5,0,NA,Faga,Faga,Fagus sylvatica,2,0,2,match,,Fagus sylvatica L.,Plantae|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Fagus|Fagus sylvatica,kingdom|phylum|class|order|family|genus|species,6|7707728|220|1354|4689|2874875|2882316,2882316,0.988
1002,0920_1527,0920  1527,0920_1527,902 1527,Vas_1527,,Bilderdykia convolvulus,Fallopia convolvulus,Fallopia convolvulus,,,vascular,spp,spp,,3.677006752,14.93273443,971.0347984,6,4,7,4,7,5,0,NA,Cary,Poly,Fallopia convolvulus,1,3,0,match,,Fallopia convolvulus (L.) Á.Löve Á.Löve (L.),Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Fallopia|Fallopia convolvulus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|422|2416|2889418|6391461,6391461,0.988
572,0920_813,0920   813,0920_813,902 813,Vas_813,,Festuca arundinacea,Festuca arundinacea,Festuca arundinacea,,,vascular,spp,spp,,3.645447648,14.94658574,979.6140791,8,4,8,6,7,6,1,NA,Poal,Poac,Festuca arundinacea,1.7,0.6,1.7,match,,Festuca arundinacea Schreb.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Scolochloa|Scolochloa festucacea,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|5289768|5289769,2706232,0.988
577,0920_822.2,0920   822.2,0920_822.2,902 822.2,Vas_822.2,,Festuca filiformis,Festuca filiformis,Festuca filiformis,fest filif,,vascular,spp,spp,,2.993936652,14.26070136,1100.034663,7,2,8,4,3,2,0,NA,Poal,Poac,Festuca filiformis,NA,NA,NA,match,,Festuca filiformis Pourr.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca filiformis,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704913|2705011,2705011,0.988
573,0920_816,0920   816,0920_816,902 816,Vas_816,,Festuca gigantea,Festuca gigantea,Festuca gigantea,fest gigan,,vascular,spp,spp,,3.572351629,15.05260152,980.630241,7,3,5,6,7,7,0,NA,Poal,Poac,Festuca gigantea,1.333333333,1.333333333,1.333333333,match,,Festuca gigantea Krock.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca paniculata,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704913|4117958,7715978,0.988
574,0920_822,0920   822,0920_822,902 822,Vas_822,,Festuca ovina,Festuca ovina,Festuca ovina,fest ovina,,vascular,spp,spp,,3.527994075,14.49044435,1109.067791,5,5,7,5,4,2,0,NA,Poal,Poac,Festuca ovina,0,0,4,match,,Festuca ovina L.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca ovina,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704913|2704951,2704951,0.988
575,0920_823,0920   823,0920_823,902 823,Vas_823,,Festuca pratensis,Festuca pratensis,Festuca pratensis,,,vascular,spp,spp,,3.554746761,14.89572438,984.7280536,5,4,7,6,6,6,0,NA,Poal,Poac,Festuca pratensis,1.333333333,1.333333333,1.333333333,match,,Festuca pratensis Huds.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca rubra,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704913|2704922,2706239,0.988
580,0920_815,0920   815,,,,,Festulolium loliaceum,,Festuca pratensis x Lolium perenne (x Festulolium loliaceum),,,vascular,hyb,hyb,,3.540686499,15.47772311,850.9823513,,,8,6,7,6,1,NA,Poal,Poac,Festuca pratensis x Lolium perenne (x Festulolium loliaceum),NA,NA,NA,resolved,used NBN preferred,Festuca pratensis Huds.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca rubra,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704913|2704922,2706239,0.988
576,0920_825,0920   825,0920_825,902 825,Vas_825,,Festuca rubra,Festuca rubra,Festuca rubra,fest rubra,,vascular,spp,spp,,3.544332797,14.45164255,1104.223565,3,6,8,5,6,5,2,NA,Poal,Poac,Festuca rubra,1.333333333,1.333333333,1.333333333,match,,Festuca rubra L.,Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca rubra,kingdom|phylum|class|order|family|genus|species,6|7707728|196|1369|3073|2704913|2704922,2704922,0.988
583,0920_833,0920   833,0920_833,902 833,Vas_833,,Filipendula ulmaria,Filipendula ulmaria,Filipendula ulmaria,fili ulmar,,vascular,spp,spp,,3.526871401,14.46111324,1104.657413,5,5,7,8,6,5,0,NA,Rosa,Rosa,Filipendula ulmaria,3,0,1,match,,Filipendula ulmaria (L.) Maxim. Maxim. (L.),Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Filipendula|Filipendula ulmaria,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2987968|2987999,2987999,0.988
584,0920_834,0920   834,0920_834,902 834,Vas_834,,Filipendula vulgaris,Filipendula vulgaris,Filipendula vulgaris,fili vulga,,vascular,spp,spp,,3.6171843,15.77889078,775.8508362,7,4,7,4,8,2,0,NA,Rosa,Rosa,Filipendula vulgaris,0.675,0.675,2.65,match,,Filipendula vulgaris Moench,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Filipendula|Filipendula vulgaris,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|2987968|2988069,2988069,0.988
587,0920_838,0920   838,0920_838,902 838,Vas_838,,Fragaria vesca,Fragaria vesca,Fragaria vesca,frag vesca,,vascular,spp,spp,,3.49673648,14.58980306,1090.541277,7,4,6,5,6,4,0,NA,Rosa,Rosa,Fragaria vesca,1.333333333,1.333333333,1.333333333,match,,Fragaria vesca L.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Fragaria|Fragaria vesca,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|5015|3029779|3029817,3029817,0.988
588,0920_839,0920   839,0920_839,902 839,Vas_839,,Frangula alnus,Frangula alnus,Frangula alnus,,,vascular,spp,spp,,3.848763021,15.75041667,881.0609961,7,4,6,8,5,5,0,NA,Rosa,Rham,Frangula alnus,NA,NA,NA,match,,Frangula alnus Mill.,Plantae|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Frangula|Frangula alnus,kingdom|phylum|class|order|family|genus|species,6|7707728|220|691|2407|3039453|3039454,3039454,0.988
589,0920_841,0920   841,0920_841,902 841,Vas_841,,Fraxinus excelsior (c),Fraxinus excelsior,Fraxinus excelsior,frax excel (c),(c),vascular,spp,spp,,3.574319858,14.65524639,1068.529229,7,3,5,6,7,6,0,NA,Lami,Olea,Fraxinus excelsior,3,0,1,match,,Fraxinus excelsior L.,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Fraxinus|Fraxinus excelsior,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|6652|3172323|3172358,3172358,0.988
2615,0920_841,0920   841,0920_841,902 841,Vas_841,,Fraxinus excelsior (g),Fraxinus excelsior,Fraxinus excelsior,frax excel (g),(g),vascular,spp,spp,,3.574319858,14.65524639,1068.529229,7,3,5,6,7,6,0,NA,Lami,Olea,Fraxinus excelsior,3,0,1,match,,Fraxinus excelsior L.,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Fraxinus|Fraxinus excelsior,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|6652|3172323|3172358,3172358,0.988
2614,0920_841,0920   841,0920_841,902 841,Vas_841,,Fraxinus excelsior (s),Fraxinus excelsior,Fraxinus excelsior,frax excel (s),(s),vascular,spp,spp,,3.574319858,14.65524639,1068.529229,7,3,5,6,7,6,0,NA,Lami,Olea,Fraxinus excelsior,3,0,1,match,,Fraxinus excelsior L.,Plantae|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Fraxinus|Fraxinus excelsior,kingdom|phylum|class|order|family|genus|species,6|7707728|220|408|6652|3172323|3172358,3172358,0.988
